,Order ID,Category,Sub Category,Order Date,Sales,Discount,Profit
1095,OD8434,"Eggs, Meat & Fish",Fish,11-03-2022,50,0.17,25.92768
1096,OD3989,Snacks,Cookies,11-03-2022,1832,0.28,319.3344
1097,OD4152,Beverages,Health Drinks,11-03-2022,1113,0.32,71.87039999999999
1098,OD5356,Beverages,Soft Drinks,11-03-2022,2562,0.2,342.4608
1099,OD9722,Snacks,Chocolates,11-03-2022,2808,0.23,1094.88
1100,OD326,Food Grains,Rice,11-03-2022,1400,0.17,406.0
1101,OD415,"Eggs, Meat & Fish",Fish,11-03-2022,1046,0.31,665.78
1102,OD5455,Food Grains,Organic Staples,11-03-2022,2005,0.14,761.9
1103,OD4550,Snacks,Chocolates,11-03-2022,2019,0.32,744.896
1104,OD7822,Food Grains,Organic Staples,11-03-2022,2124,0.15,488.52
1105,OD4243,Oil & Masala,Masalas,11-03-2022,50,0.23,2.5
1106,OD416,Food Grains,Dals & Pulses,11-03-2022,2130,0.23,937.2
1107,OD4142,Oil & Masala,Masalas,11-03-2022,147,0.26,7.35
1108,OD5107,Bakery,Breads & Buns,11-03-2022,2791,0.24,1132.58
1109,OD1970,Oil & Masala,Masalas,11-03-2022,1504,0.24,75.2
1110,OD762,Food Grains,Atta & Flour,11-03-2022,1881,0.11,733.59
1111,OD685,Snacks,Noodles,11-04-2022,2940,0.29,733.52
1112,OD4248,Beverages,Soft Drinks,11-04-2022,2275,0.33,594.0
1113,OD8851,"Eggs, Meat & Fish",Chicken,11-04-2022,50,0.1,125.3376
1114,OD8849,Fruits & Veggies,Fresh Fruits,11-04-2022,2150,0.15,709.5
1115,OD8848,Snacks,Chocolates,11-04-2022,2414,0.14,1098.16
1116,OD8845,Snacks,Noodles,11-04-2022,1807,0.25,819.01
1117,OD7924,Snacks,Chocolates,11-04-2022,2074,0.12,748.328
1118,OD9392,Oil & Masala,Masalas,11-04-2022,1007,0.29,50.35
1119,OD9151,Bakery,Cakes,11-04-2022,1794,0.29,350.74944
1120,OD5704,"Eggs, Meat & Fish",Chicken,11-04-2022,640,0.32,122.4704
1121,OD5485,Oil & Masala,Masalas,11-04-2022,1076,0.29,53.8
1122,OD838,Bakery,Breads & Buns,11-04-2022,1466,0.16,254.39616
1123,OD5467,Snacks,Noodles,11-04-2022,1219,0.22,449.24544
1124,OD684,Snacks,Chocolates,11-04-2022,2309,0.28,915.24
1125,OD7347,Oil & Masala,Edible Oil & Ghee,11-04-2022,50,0.1,2.5
1126,OD8199,Snacks,Noodles,11-04-2022,2827,0.35,856.75
1127,OD4149,Snacks,Cookies,11-04-2022,1532,0.12,96.62976
1128,OD6282,Fruits & Veggies,Organic Fruits,11-05-2022,2063,0.18,433.23
1129,OD8711,Oil & Masala,Edible Oil & Ghee,11-05-2022,169,0.2,8.45
1130,OD8718,Fruits & Veggies,Fresh Fruits,11-05-2022,957,0.25,114.84
1131,OD1276,Oil & Masala,Edible Oil & Ghee,11-05-2022,759,0.14,37.95
1132,OD1278,Snacks,Chocolates,11-05-2022,2948,0.24,763.52
1133,OD7996,Bakery,Biscuits,11-05-2022,1409,0.13,321.52896
1134,OD2728,Oil & Masala,Edible Oil & Ghee,11-05-2022,50,0.23,2.5
1135,OD5323,"Eggs, Meat & Fish",Chicken,11-05-2022,132,0.26,252.33408
1136,OD127,"Eggs, Meat & Fish",Mutton,11-05-2022,1152,0.17,570.24
1137,OD2840,Snacks,Cookies,11-05-2022,2024,0.17,612.64
1138,OD4348,Bakery,Breads & Buns,11-05-2022,2109,0.24,182.52864
1139,OD5032,Oil & Masala,Masalas,11-05-2022,50,0.33,2.5
1140,OD938,Bakery,Cakes,11-05-2022,2572,0.24,238.53312
1141,OD8705,Beverages,Health Drinks,11-05-2022,1120,0.27,72.576
1142,OD128,Oil & Masala,Spices,11-05-2022,393,0.23,19.65
1143,OD1310,Beverages,Health Drinks,11-05-2022,2650,0.22,694.0
1144,OD2729,Fruits & Veggies,Fresh Fruits,11-05-2022,1020,0.16,71.4
1145,OD2799,Beverages,Soft Drinks,11-05-2022,1741,0.3,386.208
1146,OD4321,Food Grains,Atta & Flour,11-06-2022,1797,0.16,125.79
1147,OD419,Food Grains,Dals & Pulses,11-06-2022,1382,0.1,290.22
1148,OD2950,Fruits & Veggies,Organic Vegetables,11-06-2022,1077,0.12,463.11
1149,OD1801,Food Grains,Dals & Pulses,11-06-2022,1857,0.31,631.38
1150,OD8686,"Eggs, Meat & Fish",Fish,11-06-2022,224,0.1,309.6576
1151,OD3485,Bakery,Cakes,11-06-2022,2663,0.29,178.2432
1152,OD1341,Fruits & Veggies,Organic Vegetables,11-06-2022,2152,0.26,215.2
1153,OD4310,Food Grains,Organic Staples,11-06-2022,1822,0.28,255.08
1154,OD1249,"Eggs, Meat & Fish",Mutton,11-06-2022,50,0.17,162.16064
1155,OD2943,Bakery,Breads & Buns,11-06-2022,2880,0.24,275.7888
1156,OD8671,Bakery,Biscuits,11-06-2022,2519,0.29,1067.6
1157,OD9751,Fruits & Veggies,Fresh Fruits,11-06-2022,2174,0.32,543.5
1158,OD198,Food Grains,Organic Staples,11-06-2022,914,0.34,338.18
1159,OD96,"Eggs, Meat & Fish",Fish,11-06-2022,30,0.13,226.7136
1160,OD3338,Food Grains,Dals & Pulses,11-06-2022,1183,0.33,496.86
1161,OD9952,Fruits & Veggies,Organic Vegetables,11-06-2022,1379,0.21,262.01
1162,OD1677,Bakery,Breads & Buns,11-06-2022,2503,0.22,725.228
1163,OD8911,Bakery,Breads & Buns,11-06-2022,2320,0.29,953.6
1164,OD3797,Oil & Masala,Edible Oil & Ghee,11-06-2022,50,0.17,2.5
1165,OD8902,Beverages,Health Drinks,11-06-2022,1908,0.2,818.28
1166,OD8894,Fruits & Veggies,Fresh Fruits,11-06-2022,958,0.34,249.08
1167,OD8892,Beverages,Soft Drinks,11-06-2022,2341,0.19,743.48
1168,OD8891,Oil & Masala,Masalas,11-06-2022,1117,0.33,55.85
1169,OD8887,Beverages,Soft Drinks,11-06-2022,2459,0.21,296.49600000000004
1170,OD2959,Beverages,Health Drinks,11-06-2022,1622,0.2,404.7264
1171,OD2928,Bakery,Breads & Buns,11-06-2022,2106,0.32,977.7
1172,OD3900,Food Grains,Organic Staples,11-06-2022,2431,0.33,704.99
1173,OD5515,"Eggs, Meat & Fish",Fish,11-07-2022,429,0.12,280.0448
1174,OD4716,Food Grains,Dals & Pulses,11-07-2022,1791,0.35,483.57
1175,OD2421,Snacks,Noodles,11-07-2022,2819,0.16,1276.36
1176,OD1701,Snacks,Cookies,11-07-2022,1279,0.11,445.85856
1177,OD9813,Fruits & Veggies,Fresh Fruits,11-07-2022,769,0.27,261.46
1178,OD5796,Snacks,Noodles,11-07-2022,1157,0.25,307.99872
1179,OD9820,Food Grains,Atta & Flour,11-07-2022,2153,0.33,645.9
1180,OD3778,Fruits & Veggies,Fresh Vegetables,11-07-2022,1601,0.35,640.4
1181,OD5388,Fruits & Veggies,Organic Fruits,11-07-2022,1010,0.35,141.4
1182,OD5313,Food Grains,Organic Staples,11-07-2022,1011,0.21,384.18
1183,OD8964,Snacks,Cookies,11-08-2022,2028,0.34,765.488
1184,OD6008,Bakery,Cakes,11-08-2022,2748,0.34,519.64416
1185,OD6186,Bakery,Biscuits,11-09-2022,2807,0.17,917.96
1186,OD6657,Snacks,Noodles,11-09-2022,3049,0.19,1083.6799999999998
1187,OD97,Food Grains,Atta & Flour,11-09-2022,1856,0.21,723.84
1188,OD9933,"Eggs, Meat & Fish",Fish,11-09-2022,512,0.26,96.41984
1189,OD9937,Bakery,Biscuits,11-09-2022,1264,0.27,355.69152
1190,OD7636,Oil & Masala,Masalas,11-09-2022,333,0.25,16.65
1191,OD6639,Bakery,Biscuits,11-09-2022,2852,0.22,953.08
1192,OD6684,Oil & Masala,Masalas,11-09-2022,727,0.13,36.35
1193,OD8276,Bakery,Biscuits,11-09-2022,2256,0.14,879.6
1194,OD8006,Snacks,Chocolates,11-09-2022,2446,0.2,798.104
1195,OD5731,Bakery,Biscuits,11-09-2022,1922,0.19,755.24
1196,OD1884,"Eggs, Meat & Fish",Eggs,11-09-2022,638,0.29,188.2112
1197,OD8683,Fruits & Veggies,Organic Fruits,11-10-2022,558,0.19,50.22
1198,OD9008,Beverages,Soft Drinks,11-10-2022,1734,0.25,288.144
1199,OD8884,Beverages,Health Drinks,11-10-2022,2179,0.3,512.3520000000001
1200,OD4497,"Eggs, Meat & Fish",Fish,11-10-2022,1139,0.21,265.3312
1201,OD5787,Snacks,Noodles,11-10-2022,1329,0.19,289.73376
1202,OD7952,Food Grains,Atta & Flour,11-10-2022,1406,0.14,365.56
1203,OD6870,Bakery,Breads & Buns,11-10-2022,2796,0.21,455.36256
1204,OD7956,Bakery,Breads & Buns,11-10-2022,2425,0.21,1066.5
1205,OD5733,Food Grains,Atta & Flour,11-10-2022,663,0.25,212.16
1206,OD6489,Beverages,Soft Drinks,11-10-2022,1187,0.19,237.98880000000003
1207,OD5526,Snacks,Noodles,11-10-2022,2085,0.25,968.25
1208,OD8153,Oil & Masala,Masalas,11-10-2022,713,0.12,35.65
1209,OD4617,Snacks,Noodles,11-10-2022,1885,0.17,618.112
1210,OD7331,Food Grains,Atta & Flour,11-10-2022,1573,0.22,487.63
1211,OD7941,Snacks,Cookies,11-10-2022,2077,0.21,861.26
1212,OD2624,Bakery,Breads & Buns,11-11-2022,2884,0.24,513.07776
1213,OD4730,Beverages,Health Drinks,11-11-2022,930,0.21,175.536
1214,OD4816,"Eggs, Meat & Fish",Mutton,11-11-2022,50,0.17,148.4288
1215,OD3216,Food Grains,Rice,11-11-2022,2454,0.26,834.36
1216,OD3257,Food Grains,Dals & Pulses,11-11-2022,2069,0.23,744.84
1217,OD9312,Food Grains,Atta & Flour,11-11-2022,1689,0.15,692.49
1218,OD9096,Snacks,Noodles,11-11-2022,1401,0.25,110.73024
1219,OD902,"Eggs, Meat & Fish",Fish,11-11-2022,33,0.32,246.20544
1220,OD901,Snacks,Chocolates,11-11-2022,1345,0.26,64.368
1221,OD4278,Food Grains,Organic Staples,11-11-2022,979,0.23,58.74
1222,OD6769,Snacks,Chocolates,11-11-2022,2400,0.25,840.0
1223,OD3586,Food Grains,Atta & Flour,11-11-2022,1625,0.2,682.5
1224,OD4424,Food Grains,Dals & Pulses,11-11-2022,1436,0.34,373.36
1225,OD1098,Beverages,Soft Drinks,11-11-2022,2157,0.32,797.38
1226,OD8508,Bakery,Breads & Buns,11-11-2022,2561,0.12,809.86
1227,OD3008,Food Grains,Dals & Pulses,11-12-2022,1196,0.22,131.56
1228,OD3363,Food Grains,Organic Staples,11-12-2022,1974,0.18,829.08
1229,OD7303,Fruits & Veggies,Fresh Vegetables,11-12-2022,1603,0.34,609.14
1230,OD8562,"Eggs, Meat & Fish",Eggs,11-12-2022,50,0.13,127.62624
1231,OD6477,Beverages,Health Drinks,11-12-2022,2043,0.26,567.8208
1232,OD8370,Oil & Masala,Edible Oil & Ghee,11-12-2022,50,0.29,2.5
1233,OD9756,Bakery,Breads & Buns,11-12-2022,2595,0.23,1137.9
1234,OD7965,Oil & Masala,Edible Oil & Ghee,11-12-2022,1559,0.34,77.95
1235,OD3451,Beverages,Soft Drinks,11-12-2022,1585,0.21,597.24
1236,OD4338,Bakery,Biscuits,11-12-2022,1619,0.19,738.032
1237,OD9204,Snacks,Chocolates,11-12-2022,1172,0.26,375.59808
1238,OD9174,"Eggs, Meat & Fish",Mutton,11-12-2022,1297,0.3,204.55424
1239,OD9148,Bakery,Biscuits,11-12-2022,2854,0.35,795.056
1240,OD506,Beverages,Health Drinks,11-12-2022,2512,0.18,547.4304
1241,OD2808,Beverages,Soft Drinks,11-12-2022,1843,0.28,688.744
1242,OD4463,Bakery,Biscuits,11-12-2022,2072,0.13,888.8
1243,OD8453,Oil & Masala,Spices,11-12-2022,1210,0.29,60.5
1244,OD8898,Fruits & Veggies,Fresh Vegetables,11-12-2022,2151,0.35,795.87
1245,OD3372,Bakery,Breads & Buns,11-12-2022,1466,0.17,209.50272
1246,OD9755,Food Grains,Rice,11-12-2022,1429,0.32,457.28
1247,OD4212,"Eggs, Meat & Fish",Mutton,11-12-2022,50,0.25,52.0192
1248,OD9760,"Eggs, Meat & Fish",Chicken,11-12-2022,157,0.27,48.63488
1249,OD2975,Oil & Masala,Masalas,11-12-2022,1031,0.16,51.55
1250,OD237,Bakery,Cakes,11-12-2022,1250,0.16,426.8159999999999
1251,OD8454,Snacks,Chocolates,11-12-2022,3008,0.32,332.88192
1252,OD4395,Fruits & Veggies,Organic Vegetables,11-12-2022,2184,0.34,414.96
1253,OD8190,Oil & Masala,Masalas,11-12-2022,207,0.12,10.35
1254,OD9848,Snacks,Chocolates,11-12-2022,1298,0.28,241.2288
1255,OD9850,Bakery,Breads & Buns,11-12-2022,1498,0.3,681.904
1256,OD2988,Beverages,Soft Drinks,11-12-2022,2751,0.32,575.5248
1257,OD8012,Fruits & Veggies,Fresh Vegetables,11/13/2022,1562,0.14,109.34
1258,OD2939,Bakery,Breads & Buns,11/13/2022,2514,0.34,264.59136
1259,OD2913,Food Grains,Atta & Flour,11/13/2022,1585,0.31,634.0
1260,OD7909,"Eggs, Meat & Fish",Fish,11/13/2022,417,0.16,57.95327999999999
1261,OD2944,Beverages,Health Drinks,11/13/2022,1967,0.32,873.81
1262,OD7046,Snacks,Noodles,11/13/2022,1885,0.27,814.0
1263,OD7907,Beverages,Health Drinks,11/13/2022,983,0.26,184.6944
1264,OD1984,Oil & Masala,Masalas,11/13/2022,1276,0.25,63.8
1265,OD7903,"Eggs, Meat & Fish",Fish,11/13/2022,50,0.27,97.536
1266,OD3585,Food Grains,Dals & Pulses,11/13/2022,735,0.24,154.35
1267,OD85,Fruits & Veggies,Organic Fruits,11/13/2022,1044,0.1,344.52
1268,OD4419,"Eggs, Meat & Fish",Chicken,11/13/2022,56,0.34,167.19872
1269,OD6360,Fruits & Veggies,Fresh Fruits,11/13/2022,2158,0.31,366.86
1270,OD5443,Snacks,Cookies,11/13/2022,2742,0.15,899.76
1271,OD4782,Oil & Masala,Spices,11/13/2022,337,0.15,16.85
1272,OD5109,Oil & Masala,Spices,11/13/2022,140,0.1,7.0
1273,OD5609,Fruits & Veggies,Organic Vegetables,11/13/2022,868,0.26,78.12
1274,OD4460,Beverages,Health Drinks,11/13/2022,2530,0.34,636.76
1275,OD5927,Food Grains,Rice,11/13/2022,945,0.19,349.65
1276,OD5797,Beverages,Health Drinks,11/13/2022,2199,0.32,883.62
1277,OD8945,Oil & Masala,Edible Oil & Ghee,11/13/2022,50,0.25,2.5
1278,OD9793,Oil & Masala,Masalas,11/13/2022,440,0.33,22.0
1279,OD616,Food Grains,Atta & Flour,11/14/2022,753,0.23,301.2
1280,OD615,Snacks,Noodles,11/14/2022,1749,0.25,765.308
1281,OD8708,Fruits & Veggies,Fresh Fruits,11/14/2022,1290,0.28,528.9
1282,OD3300,Beverages,Soft Drinks,11/14/2022,1225,0.11,95.04
1283,OD3843,Beverages,Soft Drinks,11/14/2022,951,0.14,119.016
1284,OD4583,Oil & Masala,Spices,11/14/2022,50,0.27,2.5
1285,OD2704,Fruits & Veggies,Organic Vegetables,11/14/2022,1221,0.14,61.05
1286,OD5245,Food Grains,Organic Staples,11/14/2022,2444,0.22,146.64
1287,OD6674,"Eggs, Meat & Fish",Chicken,11/14/2022,474,0.14,51.42528
1288,OD961,Snacks,Chocolates,11/14/2022,1761,0.32,729.416
1289,OD1780,Bakery,Biscuits,11/15/2022,2434,0.15,772.208
1290,OD1781,Bakery,Cakes,11/15/2022,2236,0.33,226.16064
1291,OD9879,Bakery,Breads & Buns,11/16/2022,1792,0.25,812.56
1292,OD1837,Food Grains,Organic Staples,11/16/2022,1072,0.21,257.28
1293,OD4922,Oil & Masala,Edible Oil & Ghee,11/16/2022,1151,0.26,57.55
1294,OD7970,Fruits & Veggies,Fresh Vegetables,11/16/2022,902,0.33,198.44
1295,OD2346,Oil & Masala,Masalas,11/16/2022,166,0.1,8.3
1296,OD8216,Beverages,Soft Drinks,11/16/2022,1677,0.14,294.2208
1297,OD9563,Food Grains,Dals & Pulses,11/16/2022,853,0.24,255.9
1298,OD2464,Food Grains,Atta & Flour,11/16/2022,1059,0.35,254.16
1299,OD8202,Fruits & Veggies,Organic Vegetables,11/16/2022,1152,0.25,414.72
1300,OD4577,Bakery,Cakes,11/16/2022,1345,0.14,514.944
1301,OD1107,Snacks,Chocolates,11/16/2022,1953,0.3,719.552
1302,OD1840,Food Grains,Rice,11/16/2022,2012,0.21,784.68
1303,OD2280,Food Grains,Atta & Flour,11/16/2022,2391,0.29,239.1
1304,OD4955,"Eggs, Meat & Fish",Eggs,11/16/2022,493,0.22,354.672
1305,OD6708,Beverages,Health Drinks,11/16/2022,1048,0.19,195.9552
1306,OD7317,Snacks,Chocolates,11/16/2022,1113,0.22,372.31488
1307,OD4595,Oil & Masala,Edible Oil & Ghee,11/16/2022,305,0.32,15.25
1308,OD1838,Bakery,Cakes,11/16/2022,2165,0.23,270.432
1309,OD5298,Bakery,Cakes,11/17/2022,1654,0.17,769.16
1310,OD2108,Fruits & Veggies,Organic Vegetables,11/17/2022,2370,0.21,545.1
1311,OD8232,Snacks,Cookies,11/17/2022,1413,0.12,224.77824
1312,OD8248,Bakery,Breads & Buns,11/17/2022,2250,0.29,943.5
1313,OD3773,Snacks,Noodles,11/17/2022,2371,0.28,831.3
1314,OD2776,Fruits & Veggies,Organic Fruits,11/17/2022,600,0.24,198.0
1315,OD4228,Bakery,Biscuits,11/17/2022,1184,0.27,90.82368
1316,OD7873,Beverages,Soft Drinks,11/17/2022,1023,0.31,161.4816
1317,OD4016,Food Grains,Organic Staples,11/17/2022,1493,0.29,522.55
1318,OD6658,Snacks,Noodles,11/17/2022,2364,0.24,548.6745599999999
1319,OD1596,Beverages,Soft Drinks,11/17/2022,2424,0.3,1009.6
1320,OD5479,Bakery,Biscuits,11/17/2022,1121,0.15,378.12096
1321,OD7789,Fruits & Veggies,Organic Vegetables,11/17/2022,682,0.12,54.56
1322,OD1508,Fruits & Veggies,Fresh Vegetables,11/17/2022,1865,0.26,279.75
1323,OD5016,Oil & Masala,Edible Oil & Ghee,11/17/2022,1085,0.13,54.25
1324,OD7815,"Eggs, Meat & Fish",Eggs,11/17/2022,50,0.26,248.37120000000004
1325,OD2322,Beverages,Health Drinks,11/18/2022,2063,0.1,574.7328
1326,OD4135,Snacks,Chocolates,11/18/2022,2505,0.28,985.8
1327,OD2290,"Eggs, Meat & Fish",Mutton,11/18/2022,50,0.31,175.29856
1328,OD5741,Fruits & Veggies,Fresh Vegetables,11/18/2022,2496,0.29,299.52
1329,OD5328,Snacks,Noodles,11/18/2022,2032,0.1,901.44
1330,OD4139,"Eggs, Meat & Fish",Eggs,11/18/2022,50,0.24,68.8896
1331,OD8534,Fruits & Veggies,Organic Fruits,11/18/2022,2012,0.25,442.64
1332,OD3426,Food Grains,Dals & Pulses,11/18/2022,1116,0.17,111.6
1333,OD1462,Beverages,Soft Drinks,11/18/2022,1620,0.32,509.472
1334,OD4905,Fruits & Veggies,Fresh Vegetables,11/18/2022,1663,0.11,432.38
1335,OD6765,Food Grains,Rice,11/18/2022,668,0.24,273.88
1336,OD6768,Snacks,Chocolates,11/18/2022,1238,0.21,407.91168
1337,OD2348,Fruits & Veggies,Organic Vegetables,11/18/2022,603,0.12,229.14
1338,OD6771,Snacks,Noodles,11/18/2022,1588,0.33,495.10656
1339,OD2371,"Eggs, Meat & Fish",Mutton,11/18/2022,1127,0.13,398.48
1340,OD6774,Fruits & Veggies,Fresh Fruits,11/18/2022,936,0.35,327.6
1341,OD6491,Food Grains,Organic Staples,11/18/2022,1020,0.29,51.0
1342,OD6493,Bakery,Cakes,11/18/2022,1851,0.18,825.42
1343,OD7373,Snacks,Noodles,11/18/2022,1952,0.1,233.6256
1344,OD6495,Oil & Masala,Masalas,11/18/2022,380,0.25,19.0
1345,OD6778,Food Grains,Atta & Flour,11/18/2022,2091,0.32,899.13
1346,OD4605,Fruits & Veggies,Fresh Fruits,11/19/2022,635,0.19,215.9
1347,OD8445,Fruits & Veggies,Organic Fruits,11/19/2022,981,0.1,166.77
1348,OD2045,Snacks,Cookies,11/19/2022,1600,0.26,728.0
1349,OD1479,"Eggs, Meat & Fish",Mutton,11/19/2022,50,0.35,106.97728
1350,OD2076,Beverages,Soft Drinks,11/19/2022,2583,0.19,676.312
1351,OD547,Snacks,Chocolates,11/19/2022,2004,0.3,509.48352
1352,OD1741,Oil & Masala,Edible Oil & Ghee,11/19/2022,759,0.11,37.95
1353,OD548,Bakery,Cakes,11/19/2022,1488,0.23,583.09632
1354,OD6258,"Eggs, Meat & Fish",Eggs,11/19/2022,776,0.2,315.39199999999994
1355,OD2908,"Eggs, Meat & Fish",Mutton,11/19/2022,50,0.23,125.52192
1356,OD7257,Beverages,Soft Drinks,11/19/2022,906,0.1,189.4464
1357,OD1011,"Eggs, Meat & Fish",Eggs,11/19/2022,512,0.15,96.41984
1358,OD2653,Food Grains,Rice,11/19/2022,1149,0.35,195.33
1359,OD5652,Beverages,Soft Drinks,11/19/2022,2186,0.18,437.2128
1360,OD2673,Food Grains,Dals & Pulses,11/19/2022,1179,0.27,506.97
1361,OD4000,Snacks,Chocolates,11/19/2022,1845,0.25,782.66
1362,OD8863,Food Grains,Organic Staples,11/19/2022,1822,0.34,273.3
1363,OD4925,Food Grains,Dals & Pulses,11/19/2022,2319,0.21,533.37
1364,OD7181,Snacks,Noodles,11/19/2022,1131,0.1,110.10816
1365,OD5911,Fruits & Veggies,Fresh Vegetables,11/19/2022,1802,0.12,630.7
1366,OD4024,Oil & Masala,Spices,11/19/2022,1216,0.16,60.8
1367,OD4117,Fruits & Veggies,Organic Vegetables,11/19/2022,2074,0.15,414.8
1368,OD1243,Oil & Masala,Edible Oil & Ghee,11/19/2022,50,0.29,2.5
1369,OD1802,Beverages,Soft Drinks,11/19/2022,1764,0.35,589.2479999999999
1370,OD304,Snacks,Cookies,11/19/2022,2690,0.25,505.6128
1371,OD2677,Fruits & Veggies,Organic Vegetables,11/19/2022,2173,0.28,217.3
1372,OD4836,Snacks,Cookies,11/20/2022,1753,0.11,794.948
1373,OD2254,Snacks,Noodles,11/20/2022,2447,0.18,891.04
1374,OD2266,Beverages,Health Drinks,11/20/2022,2705,0.35,730.15
1375,OD2146,Oil & Masala,Spices,11/20/2022,152,0.33,7.6
1376,OD1644,Bakery,Biscuits,11/20/2022,1232,0.23,262.10304
1377,OD5798,"Eggs, Meat & Fish",Fish,11/20/2022,1174,0.13,194.47808
1378,OD560,"Eggs, Meat & Fish",Fish,11/20/2022,50,0.25,137.62560000000002
1379,OD1976,Beverages,Soft Drinks,11/20/2022,1122,0.15,384.6816
1380,OD8004,"Eggs, Meat & Fish",Fish,11/20/2022,13,0.24,43.47392
1381,OD8007,Food Grains,Organic Staples,11/20/2022,1412,0.22,254.16
1382,OD2111,Snacks,Chocolates,11/20/2022,1949,0.22,396.28224
1383,OD561,Bakery,Breads & Buns,11/20/2022,2151,0.21,811.8299999999999
1384,OD1053,Oil & Masala,Edible Oil & Ghee,11/20/2022,833,0.25,41.65
1385,OD8619,Oil & Masala,Edible Oil & Ghee,11/20/2022,50,0.11,2.5
1386,OD3271,Snacks,Noodles,11/20/2022,2683,0.19,1008.22
1387,OD1758,"Eggs, Meat & Fish",Fish,11/20/2022,660,0.28,518.4
1388,OD1663,Bakery,Biscuits,11/20/2022,1967,0.15,212.59584
1389,OD4944,Beverages,Soft Drinks,11/21/2022,2834,0.29,1295.3
1390,OD4594,Snacks,Chocolates,11/21/2022,2263,0.34,738.812
1391,OD1561,Food Grains,Rice,11/21/2022,636,0.31,248.04
1392,OD9976,Beverages,Health Drinks,11/21/2022,2285,0.13,597.168
1393,OD5533,Fruits & Veggies,Organic Fruits,11/21/2022,2412,0.13,964.8
1394,OD1808,Bakery,Biscuits,11/21/2022,3029,0.11,1393.05
1395,OD4737,Oil & Masala,Spices,11/21/2022,25,0.12,1.25
1396,OD9507,"Eggs, Meat & Fish",Mutton,11/21/2022,752,0.35,79.95392
1397,OD9538,Snacks,Chocolates,11/21/2022,3024,0.23,781.76
1398,OD7785,Oil & Masala,Masalas,11/21/2022,40,0.33,2.0
1399,OD2181,Snacks,Noodles,11/21/2022,2497,0.21,295.02144
1400,OD9514,"Eggs, Meat & Fish",Eggs,11/21/2022,801,0.28,400.35
1401,OD7689,"Eggs, Meat & Fish",Mutton,11/21/2022,50,0.31,23.63392
1402,OD2163,Fruits & Veggies,Fresh Vegetables,11/21/2022,953,0.3,324.02
