,Order ID,Category,Sub Category,Order Date,Sales,Discount,Profit
786,OD8785,Oil & Masala,Masalas,10-02-2022,1003,0.25,50.15
787,OD8779,Oil & Masala,Masalas,10-02-2022,185,0.25,9.25
788,OD9972,Snacks,Noodles,10-02-2022,1540,0.22,438.5664
789,OD1824,Fruits & Veggies,Fresh Fruits,10-02-2022,1549,0.25,309.8
790,OD8139,Beverages,Health Drinks,10-02-2022,2789,0.26,797.25
791,OD8414,Bakery,Cakes,10-02-2022,2829,0.24,577.7568000000001
792,OD3723,Food Grains,Atta & Flour,10-02-2022,601,0.15,258.43
793,OD752,Fruits & Veggies,Organic Fruits,10-02-2022,1589,0.35,190.68
794,OD751,Oil & Masala,Edible Oil & Ghee,10-02-2022,942,0.18,47.1
795,OD750,"Eggs, Meat & Fish",Eggs,10-02-2022,832,0.17,197.67296
796,OD5643,Snacks,Cookies,10-02-2022,2312,0.14,950.56
797,OD4755,Beverages,Soft Drinks,10-02-2022,1177,0.16,279.72
798,OD753,Food Grains,Rice,10-02-2022,1531,0.14,214.34
799,OD9789,Beverages,Health Drinks,10-03-2022,1539,0.26,360.8352
800,OD4176,Bakery,Biscuits,10-03-2022,1235,0.11,416.9664
801,OD4202,Fruits & Veggies,Organic Fruits,10-03-2022,2013,0.29,845.46
802,OD2734,Oil & Masala,Edible Oil & Ghee,10-03-2022,878,0.14,43.9
803,OD6605,Snacks,Chocolates,10-03-2022,2091,0.16,386.4672
804,OD8952,Fruits & Veggies,Organic Fruits,10-03-2022,1899,0.23,778.59
805,OD6200,"Eggs, Meat & Fish",Mutton,10-03-2022,150,0.17,248.832
806,OD2006,Beverages,Soft Drinks,10-03-2022,2076,0.32,337.8816
807,OD8485,Oil & Masala,Masalas,10-03-2022,249,0.18,12.45
808,OD8569,Beverages,Health Drinks,10-04-2022,1130,0.17,199.728
809,OD9659,Food Grains,Dals & Pulses,10-05-2022,1848,0.33,702.24
810,OD7683,"Eggs, Meat & Fish",Mutton,10-05-2022,1086,0.29,222.38208
811,OD6203,Oil & Masala,Masalas,10-05-2022,1002,0.19,50.1
812,OD8323,Fruits & Veggies,Organic Vegetables,10-05-2022,1199,0.35,515.57
813,OD6196,Bakery,Breads & Buns,10-05-2022,2300,0.23,929.0
814,OD7722,"Eggs, Meat & Fish",Fish,10-05-2022,50,0.11,155.38688
815,OD6148,Beverages,Soft Drinks,10-05-2022,1269,0.35,287.8128
816,OD8167,Fruits & Veggies,Fresh Fruits,10-05-2022,913,0.12,54.78
817,OD9725,"Eggs, Meat & Fish",Mutton,10-05-2022,612,0.23,176.27136
818,OD976,Bakery,Cakes,10-05-2022,1690,0.21,433.2096
819,OD8169,Food Grains,Rice,10-05-2022,721,0.23,165.83
820,OD9532,Beverages,Health Drinks,10-05-2022,2239,0.21,556.1136
821,OD9651,Bakery,Cakes,10-05-2022,2579,0.34,992.65
822,OD6014,Food Grains,Organic Staples,10-05-2022,1135,0.11,454.0
823,OD975,Food Grains,Organic Staples,10-05-2022,617,0.3,197.44
824,OD4625,Bakery,Cakes,10-06-2022,1772,0.19,748.496
825,OD2427,Snacks,Chocolates,10-06-2022,1612,0.34,297.28512
826,OD2435,"Eggs, Meat & Fish",Mutton,10-06-2022,50,0.18,181.10976
827,OD9534,Bakery,Biscuits,10-06-2022,2868,0.24,935.04
828,OD7131,Snacks,Chocolates,10-06-2022,1110,0.3,334.8864
829,OD3578,"Eggs, Meat & Fish",Mutton,10-06-2022,1291,0.32,165.80095999999998
830,OD3688,Bakery,Breads & Buns,10-06-2022,2061,0.29,201.96864
831,OD9255,Beverages,Health Drinks,10-06-2022,2598,0.34,316.512
832,OD9252,Food Grains,Dals & Pulses,10-06-2022,1268,0.18,266.28
833,OD8654,Beverages,Soft Drinks,10-06-2022,2532,0.13,903.56
834,OD9562,"Eggs, Meat & Fish",Eggs,10-06-2022,634,0.1,488.62
835,OD9877,Bakery,Cakes,10-06-2022,1647,0.31,470.39616000000007
836,OD1895,Bakery,Cakes,10-07-2022,2478,0.26,389.4220800000001
837,OD3170,Food Grains,Atta & Flour,10-07-2022,2079,0.12,103.95
838,OD9458,Oil & Masala,Masalas,10-07-2022,719,0.25,35.95
839,OD5642,Oil & Masala,Masalas,10-07-2022,548,0.26,27.4
840,OD3540,Fruits & Veggies,Fresh Vegetables,10-07-2022,1715,0.2,343.0
841,OD5626,Beverages,Health Drinks,10-07-2022,2842,0.15,1005.86
842,OD9468,Beverages,Health Drinks,10-07-2022,2829,0.32,209.8656
843,OD9488,Oil & Masala,Masalas,10-07-2022,762,0.33,38.1
844,OD9932,Bakery,Breads & Buns,10-07-2022,1454,0.12,339.41376
845,OD8645,Snacks,Cookies,10-07-2022,2026,0.28,394.26048
846,OD5528,Food Grains,Rice,10-07-2022,1091,0.27,403.67
847,OD7642,Fruits & Veggies,Fresh Vegetables,10-08-2022,1979,0.21,197.9
848,OD8280,Oil & Masala,Masalas,10-08-2022,50,0.21,2.5
849,OD8302,Oil & Masala,Masalas,10-08-2022,372,0.18,18.6
850,OD8325,"Eggs, Meat & Fish",Mutton,10-08-2022,50,0.18,60.8256
851,OD1611,Bakery,Breads & Buns,10-08-2022,2385,0.24,942.6
852,OD6292,Oil & Masala,Masalas,10-08-2022,783,0.25,39.15
853,OD2686,Snacks,Noodles,10-09-2022,1877,0.11,797.636
854,OD3883,Bakery,Biscuits,10-09-2022,1596,0.23,430.272
855,OD2262,Oil & Masala,Spices,10-09-2022,776,0.26,38.8
856,OD5932,"Eggs, Meat & Fish",Chicken,10-09-2022,50,0.21,97.4848
857,OD5933,Snacks,Cookies,10-09-2022,2148,0.28,294.24384000000003
858,OD3938,Fruits & Veggies,Fresh Vegetables,10-09-2022,1963,0.2,569.27
859,OD2340,Snacks,Chocolates,10-09-2022,2317,0.25,504.38592
860,OD5678,Snacks,Chocolates,10-09-2022,2592,0.2,957.36
861,OD1652,Food Grains,Organic Staples,10-09-2022,980,0.28,245.0
862,OD3631,Beverages,Soft Drinks,10-09-2022,2205,0.23,795.65
863,OD1227,"Eggs, Meat & Fish",Mutton,10-09-2022,50,0.29,155.19744
864,OD1474,Beverages,Soft Drinks,10-10-2022,2132,0.29,619.6
865,OD8311,Fruits & Veggies,Organic Vegetables,10-12-2022,2092,0.25,732.2
866,OD2093,Bakery,Breads & Buns,10-12-2022,2041,0.25,905.22
867,OD1566,Food Grains,Rice,10-12-2022,2355,0.3,117.75
868,OD9860,Food Grains,Organic Staples,10-12-2022,1824,0.13,200.64
869,OD7881,Bakery,Breads & Buns,10-12-2022,1152,0.28,200.30976
870,OD8552,Fruits & Veggies,Organic Vegetables,10-12-2022,1863,0.22,130.41
871,OD1598,Bakery,Cakes,10-12-2022,1718,0.12,502.29504
872,OD9852,Beverages,Health Drinks,10-12-2022,2900,0.25,468.0
873,OD2979,Food Grains,Organic Staples,10-12-2022,661,0.11,257.79
874,OD1182,"Eggs, Meat & Fish",Fish,10-12-2022,719,0.12,316.7296
875,OD8824,Bakery,Cakes,10-12-2022,2018,0.14,441.05472
876,OD8877,Food Grains,Dals & Pulses,10-12-2022,816,0.28,334.56
877,OD9716,Oil & Masala,Edible Oil & Ghee,10-12-2022,1155,0.25,57.75
878,OD9156,Fruits & Veggies,Fresh Fruits,10-12-2022,1619,0.12,679.98
879,OD3747,Fruits & Veggies,Organic Vegetables,10-12-2022,1200,0.18,540.0
880,OD5292,"Eggs, Meat & Fish",Eggs,10-12-2022,50,0.31,111.23712
881,OD7809,Oil & Masala,Edible Oil & Ghee,10-12-2022,50,0.22,2.5
882,OD5114,Oil & Masala,Spices,10-12-2022,241,0.23,12.05
883,OD280,Fruits & Veggies,Fresh Vegetables,10/13/2022,2365,0.31,520.3
884,OD1086,"Eggs, Meat & Fish",Fish,10/13/2022,821,0.23,548.82
885,OD1027,Food Grains,Atta & Flour,10/13/2022,721,0.21,129.78
886,OD8335,Bakery,Biscuits,10/13/2022,1597,0.26,413.47584000000006
887,OD277,"Eggs, Meat & Fish",Fish,10/13/2022,50,0.17,145.51039999999998
888,OD278,Oil & Masala,Masalas,10/13/2022,50,0.2,2.5
889,OD279,Snacks,Chocolates,10/13/2022,1661,0.13,495.02016
890,OD2037,Beverages,Health Drinks,10/13/2022,1873,0.33,647.956
891,OD2234,Snacks,Chocolates,10/13/2022,2797,0.27,849.25
892,OD8313,Bakery,Cakes,10/13/2022,1923,0.19,594.3974400000001
893,OD2070,Food Grains,Rice,10/13/2022,1290,0.27,464.4
894,OD7831,Fruits & Veggies,Fresh Vegetables,10/13/2022,1832,0.16,567.92
895,OD2133,Beverages,Health Drinks,10/13/2022,2889,0.35,322.5744
896,OD2224,Food Grains,Atta & Flour,10/13/2022,1468,0.27,499.12
897,OD2244,Beverages,Soft Drinks,10/13/2022,1221,0.25,319.2048
898,OD5513,Beverages,Health Drinks,10/14/2022,1488,0.31,579.6864
899,OD1105,Oil & Masala,Masalas,10/14/2022,1489,0.35,74.45
900,OD9211,"Eggs, Meat & Fish",Mutton,10/14/2022,1020,0.14,699.0
901,OD9189,Oil & Masala,Masalas,10/14/2022,1452,0.19,72.6
902,OD888,Food Grains,Atta & Flour,10/14/2022,2043,0.16,204.3
903,OD6123,Oil & Masala,Spices,10/15/2022,668,0.35,33.4
904,OD4410,Fruits & Veggies,Organic Vegetables,10/15/2022,2002,0.29,900.9
905,OD6669,Oil & Masala,Masalas,10/15/2022,1413,0.31,70.65
906,OD9034,"Eggs, Meat & Fish",Eggs,10/15/2022,50,0.13,137.1648
907,OD6446,Beverages,Health Drinks,10/15/2022,1320,0.17,503.424
908,OD7725,Snacks,Chocolates,10/15/2022,2401,0.26,912.34
909,OD5732,Snacks,Chocolates,10/15/2022,2754,0.31,297.76896
910,OD7612,Bakery,Biscuits,10/15/2022,3079,0.11,635.464
911,OD5668,Food Grains,Rice,10/16/2022,1459,0.1,218.85
912,OD6118,Food Grains,Rice,10/16/2022,1468,0.16,528.48
913,OD4090,Food Grains,Rice,10/16/2022,1613,0.33,645.2
914,OD8255,Beverages,Soft Drinks,10/16/2022,2121,0.32,297.3888
915,OD9993,Oil & Masala,Spices,10/16/2022,759,0.15,37.95
916,OD7856,Beverages,Health Drinks,10/16/2022,2713,0.28,801.38
917,OD397,Beverages,Soft Drinks,10/17/2022,2026,0.23,280.9728
918,OD396,Bakery,Cakes,10/17/2022,2438,0.24,1053.58
919,OD3033,Snacks,Chocolates,10/17/2022,1770,0.3,622.288
920,OD8052,Food Grains,Organic Staples,10/17/2022,1805,0.35,649.8
921,OD5221,"Eggs, Meat & Fish",Eggs,10/19/2022,797,0.27,281.08160000000004
922,OD9484,Beverages,Soft Drinks,10/19/2022,2316,0.26,736.48
923,OD6847,Beverages,Health Drinks,10/19/2022,1587,0.23,102.5568
924,OD7355,Fruits & Veggies,Fresh Fruits,10/19/2022,2370,0.26,876.9
925,OD5863,Fruits & Veggies,Fresh Fruits,10/19/2022,822,0.21,271.26
926,OD5843,Food Grains,Dals & Pulses,10/19/2022,573,0.25,126.06
927,OD8223,Fruits & Veggies,Organic Vegetables,10/19/2022,2446,0.2,587.04
928,OD6790,"Eggs, Meat & Fish",Chicken,10/19/2022,1110,0.14,201.0624
929,OD7374,Fruits & Veggies,Fresh Vegetables,10/19/2022,571,0.22,245.53
930,OD35,Beverages,Health Drinks,10/19/2022,1209,0.32,116.496
931,OD4679,Snacks,Cookies,10/19/2022,2846,0.27,271.67616
932,OD1510,Beverages,Soft Drinks,10/19/2022,2714,0.14,627.592
933,OD3488,Snacks,Cookies,10/19/2022,2212,0.11,799.664
934,OD423,Bakery,Breads & Buns,10/19/2022,1956,0.27,801.72
935,OD424,Food Grains,Organic Staples,10/19/2022,684,0.21,54.72
936,OD1515,Beverages,Soft Drinks,10/19/2022,1620,0.31,456.768
937,OD1192,Oil & Masala,Spices,10/20/2022,124,0.18,6.2
938,OD454,Oil & Masala,Masalas,10/20/2022,50,0.11,2.5
939,OD2520,Fruits & Veggies,Fresh Vegetables,10/20/2022,793,0.28,333.06
940,OD8854,Fruits & Veggies,Organic Fruits,10/20/2022,1023,0.13,306.9
941,OD6782,Beverages,Soft Drinks,10/20/2022,2731,0.19,1132.4
942,OD9331,Fruits & Veggies,Fresh Fruits,10/20/2022,1313,0.13,407.03
943,OD4088,Fruits & Veggies,Organic Vegetables,10/20/2022,1024,0.25,358.4
944,OD4072,Bakery,Biscuits,10/20/2022,1168,0.14,304.26624000000004
945,OD4035,Beverages,Health Drinks,10/20/2022,2702,0.11,464.0832
946,OD455,Bakery,Biscuits,10/20/2022,3017,0.2,1121.78
947,OD7525,Fruits & Veggies,Fresh Fruits,10/20/2022,1178,0.28,176.7
948,OD2516,Food Grains,Organic Staples,10/20/2022,807,0.24,347.01
949,OD6877,Snacks,Cookies,10/20/2022,1690,0.13,527.3856
950,OD2515,Fruits & Veggies,Organic Fruits,10/20/2022,925,0.19,379.25
951,OD8258,Snacks,Cookies,10/20/2022,1891,0.34,816.4
952,OD3466,Food Grains,Dals & Pulses,10/21/2022,870,0.22,60.9
953,OD4787,Oil & Masala,Spices,10/21/2022,76,0.21,3.8
954,OD527,Bakery,Cakes,10/21/2022,2836,0.27,309.10464
955,OD528,Snacks,Noodles,10/21/2022,2013,0.28,268.58304000000004
956,OD8436,Oil & Masala,Edible Oil & Ghee,10/21/2022,693,0.11,34.65
957,OD5372,"Eggs, Meat & Fish",Eggs,10/21/2022,50,0.33,89.94816
958,OD6243,Snacks,Cookies,10/21/2022,1441,0.1,348.77952000000005
959,OD7937,Oil & Masala,Masalas,10/21/2022,1257,0.31,62.85
960,OD9462,Beverages,Soft Drinks,10/21/2022,1145,0.35,300.384
961,OD9304,Oil & Masala,Masalas,10/21/2022,50,0.34,2.5
962,OD6461,Food Grains,Organic Staples,10/21/2022,854,0.18,384.3
963,OD9301,Snacks,Noodles,10/21/2022,2177,0.1,517.76064
964,OD3907,"Eggs, Meat & Fish",Eggs,10/21/2022,50,0.14,141.07648
965,OD6953,Fruits & Veggies,Organic Vegetables,10/21/2022,1112,0.13,200.16
966,OD5726,"Eggs, Meat & Fish",Eggs,10/21/2022,429,0.23,250.2144
967,OD6947,Bakery,Biscuits,10/21/2022,1291,0.15,513.4406399999999
968,OD9372,Bakery,Biscuits,10/21/2022,2242,0.21,923.96
969,OD9740,Oil & Masala,Masalas,10/21/2022,1497,0.21,74.85
970,OD1150,Bakery,Breads & Buns,10/22/2022,2457,0.31,1061.37
971,OD8747,Beverages,Soft Drinks,10/22/2022,2481,0.1,239.7312
972,OD9104,Bakery,Breads & Buns,10/22/2022,1983,0.15,382.37184
973,OD9696,Snacks,Cookies,10/22/2022,2524,0.24,754.112
974,OD9704,Food Grains,Organic Staples,10/22/2022,540,0.17,178.2
975,OD9708,Fruits & Veggies,Fresh Fruits,10/22/2022,1173,0.32,187.68
976,OD6231,Bakery,Breads & Buns,10/22/2022,1845,0.27,537.84
977,OD7353,Fruits & Veggies,Organic Vegetables,10/22/2022,782,0.28,156.4
978,OD2417,"Eggs, Meat & Fish",Chicken,10/22/2022,50,0.16,70.4512
979,OD8226,"Eggs, Meat & Fish",Chicken,10/22/2022,50,0.28,107.30496
980,OD1403,Beverages,Health Drinks,10/22/2022,1713,0.34,207.9792
981,OD3131,Fruits & Veggies,Fresh Vegetables,10/22/2022,1683,0.16,218.79
982,OD6009,Bakery,Cakes,10/23/2022,2136,0.28,975.84
983,OD5184,Bakery,Breads & Buns,10/23/2022,2678,0.26,1131.2
984,OD3502,Snacks,Noodles,10/23/2022,3069,0.26,1287.6
985,OD5469,Snacks,Noodles,10/23/2022,3053,0.28,1183.08
986,OD6289,"Eggs, Meat & Fish",Mutton,10/23/2022,50,0.28,67.82976
987,OD5664,Food Grains,Organic Staples,10/23/2022,2079,0.26,914.76
988,OD7241,"Eggs, Meat & Fish",Mutton,10/23/2022,1138,0.15,191.52896
989,OD7159,Food Grains,Atta & Flour,10/23/2022,1415,0.26,537.7
990,OD3289,"Eggs, Meat & Fish",Mutton,10/23/2022,50,0.35,16.0
991,OD2697,Oil & Masala,Masalas,10/23/2022,715,0.29,35.75
992,OD8165,Food Grains,Organic Staples,10/23/2022,1644,0.29,476.76
993,OD5683,Fruits & Veggies,Fresh Vegetables,10/23/2022,1326,0.18,159.12
994,OD5681,"Eggs, Meat & Fish",Fish,10/23/2022,420,0.35,429.0
995,OD3404,Beverages,Health Drinks,10/23/2022,1146,0.15,429.696
996,OD5665,Snacks,Chocolates,10/23/2022,2156,0.12,637.7536
997,OD6325,Bakery,Cakes,10/23/2022,2666,0.11,214.20288
998,OD5019,Food Grains,Rice,10/23/2022,2330,0.23,1001.9
999,OD2663,Food Grains,Atta & Flour,10/23/2022,668,0.34,240.48
1000,OD1017,Bakery,Breads & Buns,10/24/2022,1778,0.1,346.04927999999995
1001,OD4075,Fruits & Veggies,Fresh Vegetables,10/24/2022,569,0.1,51.21
1002,OD5390,Fruits & Veggies,Fresh Vegetables,10/26/2022,689,0.27,248.04
1003,OD8207,"Eggs, Meat & Fish",Eggs,10/26/2022,1276,0.17,394.624
1004,OD87,Food Grains,Rice,10/26/2022,1759,0.1,615.65
1005,OD88,"Eggs, Meat & Fish",Eggs,10/26/2022,463,0.26,372.16
1006,OD7417,Food Grains,Organic Staples,10/26/2022,2328,0.33,535.44
1007,OD1738,Beverages,Soft Drinks,10/26/2022,1085,0.19,98.64
1008,OD3933,Bakery,Breads & Buns,10/26/2022,2584,0.34,974.56
1009,OD9161,"Eggs, Meat & Fish",Chicken,10/26/2022,498,0.21,60.85632
1010,OD3985,Snacks,Cookies,10/26/2022,1345,0.26,566.4384
1011,OD4116,"Eggs, Meat & Fish",Eggs,10/26/2022,520,0.32,266.24
1012,OD7567,Beverages,Health Drinks,10/27/2022,2734,0.26,993.56
1013,OD7546,Fruits & Veggies,Organic Vegetables,10/27/2022,1625,0.33,325.0
1014,OD5719,Beverages,Health Drinks,10/27/2022,2015,0.16,781.4
1015,OD6980,Food Grains,Rice,10/27/2022,2323,0.26,278.76
1016,OD9771,Bakery,Breads & Buns,10/27/2022,1629,0.28,266.71680000000003
1017,OD7951,Beverages,Health Drinks,10/27/2022,1731,0.18,627.076
1018,OD5724,Food Grains,Rice,10/27/2022,2016,0.12,262.08
1019,OD8929,Snacks,Noodles,10/27/2022,1876,0.15,781.856
1020,OD6991,Fruits & Veggies,Fresh Fruits,10/27/2022,2098,0.3,818.22
1021,OD7516,Food Grains,Organic Staples,10/27/2022,2117,0.33,550.42
1022,OD7949,Fruits & Veggies,Fresh Vegetables,10/27/2022,1993,0.13,757.34
1023,OD9628,Oil & Masala,Edible Oil & Ghee,10/27/2022,522,0.21,26.1
1024,OD2927,Bakery,Breads & Buns,10/28/2022,1431,0.28,445.15008
1025,OD2934,"Eggs, Meat & Fish",Mutton,10/28/2022,153,0.32,76.20096000000001
1026,OD5004,Oil & Masala,Spices,10/28/2022,50,0.3,2.5
1027,OD3679,Food Grains,Dals & Pulses,10/28/2022,1701,0.25,714.42
1028,OD5005,Beverages,Soft Drinks,10/28/2022,2635,0.1,1094.0
1029,OD6642,"Eggs, Meat & Fish",Fish,10/28/2022,50,0.35,83.43552
1030,OD1344,Beverages,Health Drinks,10/28/2022,1117,0.26,433.6416
1031,OD2669,Food Grains,Organic Staples,10/28/2022,1564,0.3,422.28
1032,OD899,"Eggs, Meat & Fish",Eggs,10/29/2022,447,0.22,408.21
1033,OD4504,Fruits & Veggies,Organic Vegetables,10/30/2022,2177,0.21,653.1
1034,OD5557,Fruits & Veggies,Organic Vegetables,10/30/2022,2053,0.33,554.31
1035,OD4545,Bakery,Cakes,10/30/2022,2240,0.34,988.8
1036,OD8406,Fruits & Veggies,Fresh Fruits,10/30/2022,2317,0.23,486.57
1037,OD3917,Food Grains,Atta & Flour,10/30/2022,2267,0.17,476.07
1038,OD4691,Oil & Masala,Masalas,10/30/2022,726,0.27,36.3
1039,OD6135,Beverages,Health Drinks,10/30/2022,1343,0.24,95.0544
1040,OD4352,"Eggs, Meat & Fish",Eggs,10/30/2022,50,0.3,249.61024
1041,OD4652,Beverages,Health Drinks,10/30/2022,2026,0.29,769.1
1042,OD1648,Food Grains,Dals & Pulses,10/30/2022,669,0.3,100.35
1043,OD3866,Bakery,Biscuits,10/30/2022,2089,0.22,231.56928
1044,OD8770,Bakery,Breads & Buns,10/30/2022,2755,0.1,1226.65
1045,OD1909,Bakery,Cakes,10/30/2022,1505,0.21,359.6832
1046,OD2444,Snacks,Chocolates,10/30/2022,3100,0.33,518.4
1047,OD1145,"Eggs, Meat & Fish",Chicken,10/30/2022,50,0.33,57.23136000000001
1048,OD1131,Bakery,Breads & Buns,10/30/2022,2431,0.16,189.83808
1049,OD8776,Beverages,Soft Drinks,10/30/2022,2597,0.19,474.552
1050,OD8777,Food Grains,Organic Staples,10/30/2022,2126,0.35,850.4
1051,OD4609,Snacks,Cookies,10/30/2022,1730,0.14,527.2128
1052,OD1102,Snacks,Chocolates,10/30/2022,2273,0.34,902.28
1053,OD1158,Fruits & Veggies,Organic Vegetables,10/30/2022,1082,0.21,194.76
1054,OD1162,Oil & Masala,Masalas,10/30/2022,703,0.2,35.15
1055,OD5365,Bakery,Cakes,10/30/2022,2006,0.16,558.8006399999999
1056,OD9146,Snacks,Chocolates,10/31/2022,1185,0.35,444.7872
1057,OD7005,"Eggs, Meat & Fish",Chicken,10/31/2022,50,0.16,26.46016
1058,OD8114,Oil & Masala,Masalas,10/31/2022,1490,0.23,74.5
